service_week,total_metric,num_data_points,prev_total_metric,prev_num_data_points,rolling_mean,rolling_std,z_score,is_outlier_z,is_outlier_metric,is_outlier_count,is_outlier
2017-08,67.39999999999999,2,67.39999999999999,2,22.24,30.697288696777974,1.4711396972573687,False,False,False,False
2017-13,0.0,1,67.39999999999999,2,19.169999999999998,27.456641273105486,0.6981917347180234,False,False,False,False
2017-14,6.89,1,0.0,1,17.613333333333333,24.85222297233522,0.4314838694820274,False,False,False,False
2017-17,14.67,2,6.89,1,16.08142857142857,23.04606866587837,0.06124378920723728,False,False,False,False
2017-18,6.89,1,14.67,2,8.365714285714287,4.893021756007416,0.3015956926622033,False,False,False,False
2017-37,9.83,2,6.89,1,16.837142857142858,18.99829177784651,0.36883015268318664,False,False,False,False
2017-42,6.89,1,9.83,2,16.73857142857143,19.060192748738075,0.5167089104711954,False,False,False,False
2017-43,13.389999999999999,2,6.89,1,17.455714285714286,19.063829500866166,0.21326849810157825,False,False,False,False
2018-09,59.3,2,13.389999999999999,2,18.398571428571426,18.612035916373603,2.197579499373643,True,False,False,True
2018-11,6.2,1,59.3,2,17.414285714285715,19.30980999142047,0.5807558810401723,False,False,False,False
2018-13,19.69,2,6.2,1,21.997142857142855,20.182842312457474,0.11431208852673905,False,False,False,False
2018-18,13.49,2,19.69,2,20.50428571428571,21.282129324187196,0.3295857105009674,False,False,False,False
2018-24,2.94,1,13.49,2,12.452857142857141,13.336618404835255,0.7132885454237942,False,False,False,False
2018-40,38.97,2,2.94,1,22.577142857142857,27.343375623287447,0.5995184123827012,False,False,False,False
2018-41,2.94,1,38.97,2,23.058333333333334,29.920682757361448,0.6723888454177597,False,False,False,False
2018-45,2.94,1,2.94,1,24.971999999999998,33.03926709235542,0.6668428793657389,False,False,False,False
2018-46,77.07,2,2.94,1,30.479999999999997,35.40061863866223,1.3160786955603498,False,False,False,False
